İlan no,Son Güncelleme Tarihi,İlan Durumu,Konut Şekli,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Tapu Durumu,Aidat,Takas,Semt,Mahalle,Fiyat
6493-2618,18 Gün Önce,Satılık,Daire,3 + 1,135 m2,1. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Cevizlidere,440.000 TL
37328-723,232 Gün Önce,Satılık,Daire,3 + 1,110 m2,3. Kat,1 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,,,,,,,Çankaya,Seyranbağları,600.000 TL
114804-1755,40 Gün Önce,Satılık,Daire,3 + 1,110 m2,Kot 1,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Evet,Mamak,Peyami Safa,169.000 TL
26004-15360,107 Gün Önce,Satılık,Daire,4 + 1,220 m2,21 ve üzeri,Sıfır Bina,Merkezi (Pay Ölçer),26 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,150 TL,Hayır,Keçiören,Ovacık,795.000 TL
115614-245,245 Gün Önce,Satılık,Daire,7 + 1,330 m2,3. Kat,7 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Evet,Keçiören,Esertepe,550.000 TL
114804-1805,32 Gün Önce,Satılık,Daire,3 + 1,135 m2,2. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Evet,Mamak,Mutlu,315.000 TL
4180-7853,35 Gün Önce,Satılık,Daire,3 + 1,150 m2,3. Kat,10 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Evet,Çankaya,Ata,650.000 TL
22476-708,15 Gün Önce,Satılık,Daire,3 + 1,110 m2,2. Kat,40 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Yenimahalle,Beştepe,550.000 TL
121128-79,51 Gün Önce,Satılık,Daire,2 + 1,95 m2,2. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Hayır,Mamak,Bahçelerüstü,182.000 TL
67369-2716,34 Gün Önce,Satılık,Daire,4 + 1,195 m2,12. Kat,Sıfır Bina,Kombi,14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Pursaklar,Fatih,830.000 TL
692549-1279,48 Gün Önce,Satılık,Daire,5 + 1,260 m2,3. Kat,22 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,35 TL,Hayır,Keçiören,İncirli,550.000 TL
46649-9255,33 Gün Önce,Satılık,Daire,3 + 1,145 m2,1. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Çankaya,Malazgirt,460.000 TL
41594-1457,74 Gün Önce,Satılık,Daire,2 + 1,115 m2,Kot 2,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,,,,,Mamak,Durali Alıç,130.000 TL
42882-909,4 Gün Önce,Satılık,Daire,3 + 1,150 m2,2. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat İrtifakı,,,Polatlı,Şehitlik,469.000 TL
122019-32,33 Gün Önce,Satılık,Daire,4 + 1,215 m2,14. Kat,Sıfır Bina,Merkezi,37 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Gölbaşı,İncek,1.450.000 TL
116423-420,72 Gün Önce,Satılık,Daire,3 + 1,130 m2,2. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Mamak,Peyami Safa,290.000 TL
9540-3408,124 Gün Önce,Satılık,Daire,3 + 1,120 m2,En Üst Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Çankaya,Öveçler,350.000 TL
15878-11899,239 Gün Önce,Satılık,Daire,4 + 1,190 m2,15. Kat,1 Yaşında,Merkezi,16 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,Keçiören,Yükseltepe,710.000 TL
115296-356,51 Gün Önce,Satılık,Daire,3 + 1,120 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,30 TL,Hayır,Mamak,Peyami Safa,320.000 TL
41304-2406,7 Gün Önce,Satılık,Daire,3 + 1,125 m2,2. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,40 TL,Hayır,Çankaya,Emek,575.000 TL
69919-738,24 Gün Önce,Satılık,Daire,2 + 1,85 m2,Kot 1,14 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat İrtifakı,20 TL,Hayır,Mamak,Akşemsettin,145.000 TL
19258-3810,51 Gün Önce,Satılık,Daire,4 + 1,160 m2,9. Kat,15 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,120 TL,Hayır,Yenimahalle,Turgut Özal,650.000 TL
66647-457,54 Gün Önce,Satılık,Daire,4 + 1,145 m2,3. Kat,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Evet,Pursaklar,Fatih,395.000 TL
109341-542,52 Gün Önce,Satılık,Daire,2 + 1,90 m2,Kot 1,9 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,25 TL,Hayır,Etimesgut,Elvan,127.500 TL
692549-1268,48 Gün Önce,Satılık,Daire,5 + 1,250 m2,2. Kat,8 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,25 TL,Evet,Keçiören,19 Mayıs,630.000 TL
6557-2618,17 Gün Önce,Satılık,Daire,1 + 1,90 m2,2. Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Kiracı Oturuyor,,100 TL,,Çankaya,Aziziye,685.000 TL
40243-8145,36 Gün Önce,Satılık,Daire,5 + 1,265 m2,3. Kat,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,Evet,Mamak,Tuzluçayır,395.000 TL
14431-8907,14 Gün Önce,Satılık,Daire,3 + 1,125 m2,2. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Keçiören,İncirli,400.000 TL
60049-708,28 Gün Önce,Satılık,Daire,3 + 1,120 m2,1. Kat,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Çankaya,İncesu,245.000 TL
118808-90,52 Gün Önce,Satılık,Daire,5 + 1,280 m2,3. Kat,9 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Keçiören,Etlik,465.000 TL
46555-7700,37 Gün Önce,Satılık,Daire,3 + 1,150 m2,Yüksek Giriş,9 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,100 TL,Hayır,Etimesgut,Ayyıldız,485.000 TL
5832-7438,74 Gün Önce,Satılık,Daire,3 + 1,125 m2,Yüksek Giriş,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,Keçiören,Ayvalı,378.000 TL
114144-632,12 Gün Önce,Satılık,Daire,3 + 1,145 m2,Yüksek Giriş,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,,Çankaya,Bahçelievler,950.000 TL
56871-2319,40 Gün Önce,Satılık,Daire,3 + 1,110 m2,Kot 3,12 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,25 TL,Evet,Mamak,Kartaltepe,200.000 TL
43014-2383,5 Gün Önce,Satılık,Daire,3 + 1,150 m2,2. Kat,13 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Çankaya,Sancak,500.000 TL
4901-2082,55 Gün Önce,Satılık,Daire,4 + 1,240 m2,2. Kat,Sıfır Bina,Merkezi (Pay Ölçer),36 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,200 TL,Evet,Keçiören,Ovacık,1.000.000 TL
77293-4112,12 Gün Önce,Satılık,Daire,3 + 1,117 m2,7. Kat,8 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,160 TL,Hayır,Etimesgut,Atayurt,220.000 TL
86604-5204,12 Gün Önce,Satılık,Daire,3 + 1,118 m2,3. Kat,8 Yaşında,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,140 TL,Hayır,Etimesgut,Yapracık,195.000 TL
121086-15,93 Gün Önce,Satılık,Daire,3 + 1,125 m2,Kot 1,Sıfır Bina,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,,,Sincan,Menderes,455.000 TL
66820-2807,76 Gün Önce,Satılık,Daire,3 + 1,150 m2,1. Kat,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Metin Akkuş,359.000 TL
26985-2478,21 Gün Önce,Satılık,Daire,4 + 1,260 m2,4. Kat,3 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Evet,Çankaya,Bademlidere,490.000 TL
121128-232,38 Gün Önce,Satılık,Daire,3 + 1,105 m2,1. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Mamak,Mehtap,273.000 TL
40243-8075,37 Gün Önce,Satılık,Daire,3 + 1,110 m2,2. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,Evet,Mamak,Misket,285.000 TL
39672-8882,182 Gün Önce,Satılık,Daire,4 + 1,225 m2,9. Kat,Sıfır Bina,Merkezi,14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Evet,Keçiören,Etlik,830.000 TL
102398-234,34 Gün Önce,Satılık,Daire,3 + 1,145 m2,2. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Sincan,Menderes,425.000 TL
1740-1143,5 Gün Önce,Satılık,Daire,3 + 1,136 m2,4. Kat,2 Yaşında,Merkezi (Pay Ölçer),38 Katlı,Uygun,Eşyalı Değil,1,,,Boş,,,,Çankaya,İlkbahar,895.000 TL
2220-7890,21 Gün Önce,Satılık,Daire,2 + 1,75 m2,6. Kat,Sıfır Bina,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,,Sıfır,Boş,,,,Çankaya,Alacaatlı,450.000 TL
4901-1631,33 Gün Önce,Satılık,Daire,3 + 1,150 m2,Kot 1,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Evet,Keçiören,Etlik,450.000 TL
121721-43,2 Gün Önce,Satılık,Daire,3 + 1,120 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Evet,Keçiören,Ayvalı,489.000 TL
26985-2352,141 Gün Önce,Satılık,Daire,4 + 1,170 m2,Yüksek Giriş,32 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,500 TL,Evet,Çankaya,Kavaklıdere,470.000 TL
47297-1934,8 Gün Önce,Satılık,Daire,4 + 1,220 m2,Ara Kat,3 Yaşında,Merkezi (Pay Ölçer),31 Katlı,Uygun,Eşyalı Değil,2,,İkinci El,Kiracı Oturuyor,,,,Çankaya,Beytepe,1.820.000 TL
115540-21,51 Gün Önce,Satılık,Daire,3 + 1,135 m2,Ara Kat,15 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,250 TL,Hayır,Mamak,Durali Alıç,580.000 TL
56586-2006,45 Gün Önce,Satılık,Daire,4 + 1,180 m2,3. Kat,Sıfır Bina,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Keçiören,Etlik,710.000 TL
88386-2837,20 Gün Önce,Satılık,Daire,3 + 1,139 m2,5. Kat,20 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,,70 TL,,Yenimahalle,Turgut Özal,449.000 TL
5832-7067,132 Gün Önce,Satılık,Daire,3 + 1,120 m2,Kot 2,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,,Keçiören,Yayla,160.000 TL
120582-40,72 Gün Önce,Satılık,Daire,4 + 1,220 m2,6. Kat,Sıfır Bina,Merkezi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Çankaya,Beytepe,2.200.000 TL
2522-1662,255 Gün Önce,Satılık,Daire,4 + 1,265 m2,2. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,80 TL,Hayır,Çankaya,Birlik,980.000 TL
53451-1249,195 Gün Önce,Satılık,Daire,5 + 2,320 m2,Teras Katı,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,4,,,Boş,Kat Mülkiyeti,30 TL,Evet,Yenimahalle,Yeniçağ,670.000 TL
34705-726,24 Gün Önce,Satılık,Daire,3 + 1,130 m2,5. Kat,15 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,30 TL,Hayır,Kahramankazan,Fatih,235.000 TL
16407-8939,34 Gün Önce,Satılık,Daire,3 + 1,135 m2,4. Kat,12 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,25 TL,,Sincan,Selçuklu,265.000 TL
5832-7018,142 Gün Önce,Satılık,Daire,2 + 1,120 m2,Kot 1,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,Keçiören,Ayvalı,175.000 TL
26004-7457,51 Gün Önce,Satılık,Daire,4 + 1,190 m2,8. Kat,Sıfır Bina,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,75 TL,Hayır,Keçiören,Etlik,610.000 TL
113577-22,239 Gün Önce,Satılık,Daire,5 + 1,240 m2,Teras Katı,6 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Evet,Mamak,Akşemsettin,385.000 TL
102972-348,35 Gün Önce,Satılık,Daire,3 + 1,120 m2,2. Kat,Sıfır Bina,Merkezi (Pay Ölçer),6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Sincan,Saraycık,289.000 TL
63484-2313,43 Gün Önce,Satılık,Daire,5 + 1,200 m2,3. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,,Hayır,Mamak,Mutlu,365.000 TL
6346-845,19 Gün Önce,Satılık,Daire,5 + 1,200 m2,4. Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Belirtilmemiş,,,,Yenimahalle,Yeniçağ,850.000 TL
1181-11538,60 Gün Önce,Satılık,Daire,4 + 1,160 m2,Yüksek Giriş,14 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,40 TL,Hayır,Çankaya,Şehit Cevdet Özdemir,455.000 TL
114804-1613,36 Gün Önce,Satılık,Daire,3 + 1,125 m2,Giriş Katı,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,40 TL,Evet,Mamak,General Zeki Doğan,193.000 TL
49714-927,2 Gün Önce,Satılık,Daire,1 + 1,44 m2,21 ve üzeri,1 Yaşında,Merkezi (Pay Ölçer),35 Katlı,Uygun,Eşyalı Değil,1,,,,,,,Çankaya,Konutkent,360.000 TL
121653-59,18 Gün Önce,Satılık,Daire,3 + 1,130 m2,3. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Evet,Sincan,Fevzi Çakmak,190.000 TL
2229-3732,92 Gün Önce,Satılık,Villa,6 + 2,240 m2,,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Gölbaşı,Kızılcaşar,1.420.000 TL
64542-12254,84 Gün Önce,Satılık,Bina,3 + 1,135 m2,,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,30 TL,Evet,Keçiören,Şehit Kubilay,224.000 TL
39672-9115,71 Gün Önce,Satılık,Daire,2 + 1,110 m2,Yüksek Giriş,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,Evet,Keçiören,Ayvalı,325.000 TL
114427-166,90 Gün Önce,Satılık,Daire,2 + 1,100 m2,3. Kat,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Etimesgut,Alsancak,208.000 TL
94790-676,8 Gün Önce,Satılık,Villa,7 + 1,650 m2,,10 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,150 TL,Hayır,Çankaya,Beytepe,9.000.000 TL
41594-1381,32 Gün Önce,Satılık,Daire,4 + 1,165 m2,2. Kat,8 Yaşında,Kombi,8 Katlı,Uygun,Eşyalı Değil,2,,,,,,,Mamak,Durali Alıç,480.000 TL
97798-908,51 Gün Önce,Satılık,Daire,4 + 1,190 m2,2. Kat,4 Yaşında,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,300 TL,Hayır,Etimesgut,Bağlıca,895.000 TL
116917-12,38 Gün Önce,Satılık,Daire,2 + 1,96 m2,1. Kat,Sıfır Bina,Merkezi (Pay Ölçer),7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Sincan,Saraycık,208.000 TL
2545-5413,85 Gün Önce,Satılık,Daire,3 + 1,120 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,Hayır,Pursaklar,Fatih,279.000 TL
22633-3006,54 Gün Önce,Satılık,Daire,2 + 1,95 m2,1. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,40 TL,Evet,Altındağ,Aydınlıkevler,265.000 TL
116423-504,31 Gün Önce,Satılık,Daire,4 + 1,230 m2,8. Kat,Sıfır Bina,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,Mamak,Cengizhan,499.999 TL
119852-166,14 Gün Önce,Satılık,Daire,2 + 1,100 m2,3. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,50 TL,,Çankaya,Göktürk,260.000 TL
5832-6815,77 Gün Önce,Satılık,Daire,5 + 1,260 m2,6. Kat,15 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Keçiören,Etlik,670.000 TL
3240-12042,165 Gün Önce,Satılık,Daire,5 + 1,250 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,50 TL,Hayır,Çankaya,Keklik Pınarı,415.000 TL
52847-1729,17 Gün Önce,Satılık,Daire,3 + 120,130 m2,En Üst Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,90 TL,Hayır,Yenimahalle,Ergazi,345.000 TL
8174-2446,240 Gün Önce,Satılık,Müstakil Ev,7 + 2,450 m2,Villa Katı,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Evet,Gölbaşı,Bahçelievler,2.400.000 TL
3298-1899,12 Gün Önce,Satılık,Daire,4 + 2,270 m2,2. Kat,20 Yaşında,Merkezi,2 Katlı,Uygun,Eşyalı Değil,3,,,Boş,Kat Mülkiyeti,,Hayır,Çankaya,Üniversiteler,3.000.000 TL
102781-269,172 Gün Önce,Satılık,Daire,5 + 1,250 m2,3. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,25 TL,Evet,Etimesgut,Alsancak,360.000 TL
96110-153,24 Gün Önce,Satılık,Daire,3 + 1,132 m2,Yüksek Giriş,8 Yaşında,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,120 TL,Hayır,Gölbaşı,Eymir,335.000 TL
86604-5079,16 Gün Önce,Satılık,Daire,3 + 1,118 m2,9. Kat,8 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,140 TL,Hayır,Etimesgut,Yapracık,215.000 TL
102972-358,39 Gün Önce,Satılık,Daire,3 + 1,143 m2,6. Kat,Sıfır Bina,Merkezi (Pay Ölçer),7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Sincan,Saraycık,349.000 TL
4901-2142,40 Gün Önce,Satılık,Daire,3 + 1,130 m2,4. Kat,17 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,40 TL,Evet,Keçiören,Ayvalı,319.000 TL
14431-8929,60 Gün Önce,Satılık,Daire,4 + 1,220 m2,14. Kat,Sıfır Bina,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Keçiören,Atapark,840.000 TL
3935-1506,9 Gün Önce,Satılık,Daire,3 + 1,135 m2,1. Kat,50 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,320 TL,Hayır,Çankaya,Güvenevler,530.000 TL
77839-912,54 Gün Önce,Satılık,Daire,3 + 1,125 m2,4. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Mamak,Yeşilbayır,329.000 TL
85799-1835,47 Gün Önce,Satılık,Daire,3 + 1,140 m2,2. Kat,9 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Keçiören,Kafkas,270.000 TL
115027-98,15 Gün Önce,Satılık,Villa,5 + 1,350 m2,,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,4,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Etimesgut,Bağlıca,2.500.000 TL
15878-11805,250 Gün Önce,Satılık,Daire,4 + 1,180 m2,3. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Keçiören,Yayla,500.000 TL
122902-10,8 Gün Önce,Satılık,Daire,4 + 1,175 m2,3. Kat,Sıfır Bina,Merkezi (Pay Ölçer),3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Çankaya,Bahçelievler,1.250.000 TL
8168-1997,7 Gün Önce,Satılık,Daire,2 + 1,90 m2,Yüksek Giriş,35 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Çankaya,Çamlıtepe,210.000 TL
21191-1524,26 Gün Önce,Satılık,Daire,3 + 1,130 m2,1. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Mamak,Şafaktepe,285.000 TL
