İlan no,Son Güncelleme Tarihi,İlan Durumu,Konut Şekli,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Tapu Durumu,Aidat,Takas,Semt,Mahalle,Fiyat
42882-730,95 Gün Önce,Satılık,Daire,3 + 1,120 m2,Bahçe Katı,18 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,,Hayır,Polatlı,Şehitlik,126.000 TL
45607-1456,127 Gün Önce,Satılık,Daire,2 + 1,100 m2,4. Kat,3 Yaşında,Merkezi (Pay Ölçer),11 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,120 TL,Hayır,Mamak,Altıağaç,126.000 TL
65633-634,231 Gün Önce,Satılık,Daire,3 + 1,120 m2,2. Kat,30 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,,,,Kat Mülkiyeti,25 TL,,Yenimahalle,Demetgül,250.000 TL
0-34377883,377 Gün Önce,Satılık,Daire,2 + 1,85 m2,9. Kat,4 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,,,,,Mamak,Kusunlar,120.000 TL
6391-3875,200 Gün Önce,Satılık,Daire,3 + 1,120 m2,2. Kat,33 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Ertuğrulgazi,240.000 TL
0-36902454,23 Gün Önce,Satılık,Daire,3 + 1,110 m2,Kot 2,5 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,20 TL,,Keçiören,Yükseltepe,192.000 TL
119286-337,11 Gün Önce,Satılık,Daire,2 + 1,80 m2,Giriş Katı,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Evet,Polatlı,Gazi,125.000 TL
52250-834,62 Gün Önce,Satılık,Daire,3 + 1,130 m2,3. Kat,35 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Ev Sahibi Oturuyor,,,Hayır,Polatlı,Kurtuluş,119.000 TL
0-26580063,1250 Gün Önce,Satılık,Daire,3 + 1,100 m2,1. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Yığma,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Sincan,İstasyon,120.000 TL
6903-1899,57 Gün Önce,Satılık,Daire,2 + 1,110 m2,4. Kat,40 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,,,Hayır,Çankaya,Devlet,350.000 TL
24092-2748,30 Gün Önce,Satılık,Daire,3 + 1,120 m2,2. Kat,30 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,,,,,,,Keçiören,Kamil Ocak,390.000 TL
69567-772,216 Gün Önce,Satılık,Daire,4 + 1,175 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,75 TL,Hayır,Çankaya,Birlik,1.180.000 TL
121228-40,97 Gün Önce,Satılık,Villa,3 + 1,135 m2,,Sıfır Bina,Kat Kaloriferi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Sincan,Alcı OSB,325.000 TL
20665-1105,169 Gün Önce,Satılık,Daire,3 + 1,130 m2,3. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 ,Hayır,Altındağ,Aydınlıkevler,375.000 TL
20665-851,251 Gün Önce,Satılık,Daire,2 + 1,95 m2,Kot 1,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,30 TL,,Altındağ,Aydınlıkevler,210.000 TL
3653-3777,267 Gün Önce,Satılık,Daire,4 + 1,240 m2,2. Kat,15 Yaşında,Merkezi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,700 TL,Hayır,Çankaya,Yıldızevler,1.500.000 TL
0-36987069,7 Gün Önce,Satılık,Bina,3 + 1,205 m2,,1 Yaşında,Kombi,13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,150 TL,Hayır,Etimesgut,Yukarıyurtçu,539.000 TL
67085-916,93 Gün Önce,Satılık,Daire,4 + 1,150 m2,1. Kat,19 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,35 TL,Evet,Çankaya,Küçükesat,625.000 TL
111560-94,204 Gün Önce,Satılık,Villa,3 + 1,130 m2,,Sıfır Bina,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,Hayır,,,,,,Kahramankazan,Kayı,700.000 TL
119286-189,125 Gün Önce,Satılık,Daire,3 + 1,155 m2,2. Kat,1 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,,Kat Mülkiyeti,,Evet,Polatlı,Yeni,355.000 TL
0-36795649,45 Gün Önce,Satılık,Daire,2 + 1,100 m2,1. Kat,25 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,200 TL,Evet,Çankaya,Sağlık,290.000 TL
9988-1272,221 Gün Önce,Satılık,Daire,7 + 1,300 m2,2. Kat,10 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,Kat İrtifakı,50 TL,,Çankaya,Birlik,700.000 TL
119007-46,233 Gün Önce,Satılık,Daire,4 + 1,200 m2,6. Kat,1 Yaşında,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,150 TL,Hayır,Keçiören,Yükseltepe,850.000 TL
0-37005194,2 Gün Önce,Satılık,Villa,7 + 7,365 m2,,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı,7,Betonarme,Sıfır,Kiracı Oturuyor,Arsa,,Evet,Çankaya,Yaşamkent,2.600.000 TL
13249-738,258 Gün Önce,Satılık,Daire,2 + 1,75 m2,Yüksek Giriş,35 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,Hayır,,,,,,Çankaya,Yıldızevler,330.000 TL
79717-859,119 Gün Önce,Satılık,Daire,3 + 1,130 m2,3. Kat,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Evet,Keçiören,Pınarbaşı,455.000 TL
0-36646967,78 Gün Önce,Satılık,Daire,2 + 1,78 m2,5. Kat,10 Yaşında,Merkezi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Kahramankazan,Atatürk,135.999 TL
42882-609,236 Gün Önce,Satılık,Müstakil Ev,2 + 1,70 m2,,20 Yaşında,Soba,1 Katlı,Uygun,Eşyalı Değil,1,Yığma,,,Kat Mülkiyeti,,,Polatlı,Gülveren,190.000 TL
3653-3909,181 Gün Önce,Satılık,Daire,1 + 1,70 m2,,Sıfır Bina,Merkezi (Pay Ölçer),,Uygun,Eşyalı Değil,1,,,,,,,Çankaya,Güvenevler,410.000 TL
22003-1696,238 Gün Önce,Satılık,Daire,3 + 1,135 m2,En Üst Kat,Sıfır Bina,Kombi,,Uygun,Eşyalı Değil,1,,,,,,,Çankaya,100. Yıl,810.000 TL
119286-182,127 Gün Önce,Satılık,Daire,3 + 1,130 m2,3. Kat,25 Yaşında,Soba,3 Katlı,Uygun,Eşyalı Değil,1,Yığma,İkinci El,Boş,Kat Mülkiyeti,20 TL,Evet,Polatlı,Cumhuriyet,95.000 TL
7717-2663,223 Gün Önce,Satılık,Daire,4 + 1,210 m2,2. Kat,1 Yaşında,Merkezi (Pay Ölçer),8 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,,,Çankaya,Çayyolu,1.225.000 TL
119286-264,45 Gün Önce,Satılık,Daire,3 + 1,130 m2,1. Kat,20 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,20 TL,Evet,Polatlı,Şentepe,185.000 TL
42882-801,70 Gün Önce,Satılık,Daire,3 + 1,125 m2,4. Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,,,Polatlı,Cumhuriyet,165.000 TL
52250-825,95 Gün Önce,Satılık,Daire,3 + 1,130 m2,4. Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Evet,Polatlı,Cumhuriyet,122.000 TL
43014-2359,40 Gün Önce,Satılık,Daire,1 + 1,75 m2,Ara Kat,2 Yaşında,Merkezi (Pay Ölçer),46 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,,,,Çankaya,Yukarı Dikmen,495.000 TL
3653-3899,184 Gün Önce,Satılık,Daire,2 + 1,125 m2,2. Kat,45 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,,350 TL,,Çankaya,Güvenevler,430.000 TL
0-36999885,4 Gün Önce,Satılık,Daire,2 + 1,110 m2,Kot 1,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Taş Bina,İkinci El,Boş,,,Hayır,Altındağ,Güneşevler,179.000 TL
101004-5442,147 Gün Önce,Satılık,Daire,1 + 1,88 m2,,99 Yaşında,Belirtilmemiş,,Eşyalı Değil,1,İkinci El,,Belirtilmemiş,,,,,Kızılcahamam,Yenice,86.000 TL
119286-258,53 Gün Önce,Satılık,Daire,3 + 1,135 m2,3. Kat,35 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,,Hayır,Polatlı,Esentepe,125.000 TL
24092-2638,269 Gün Önce,Satılık,Daire,3 + 1,120 m2,,30 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,,,,,Keçiören,Etlik,310.000 TL
4960-591,233 Gün Önce,Satılık,Daire,3 + 1,170 m2,2. Kat,18 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,,Hayır,Polatlı,Şehitlik,260.000 TL
24092-2663,230 Gün Önce,Satılık,Daire,3 + 1,140 m2,,15 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,Keçiören,Çaldıran,220.000 TL
121228-47,108 Gün Önce,Satılık,Daire,2 + 1,110 m2,Yüksek Giriş,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,20 TL,Hayır,Mamak,Şahintepe,150.000 TL
111334-880,140 Gün Önce,Satılık,Daire,3 + 1,165 m2,Bahçe Katı,1 Yaşında,Merkezi (Pay Ölçer),8 Katlı,Uygun değil,Eşyalı Değil,2,,İkinci El,Ev Sahibi Oturuyor,,165 TL,,Altındağ,Baraj,325.000 TL
0-36315994,156 Gün Önce,Satılık,Daire,3 + 1,125 m2,5. Kat,25 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,Kiracı Oturuyor,,,Hayır,Sincan,Akşemsettin,180.000 TL
122195-18,54 Gün Önce,Satılık,Daire,3 + 1,130 m2,1. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,40 TL,Evet,Keçiören,Atapark,319.000 TL
0-36936382,17 Gün Önce,Satılık,Daire,3 + 1,118 m2,Ara Kat,7 Yaşında,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,1,Kagir,İkinci El,Boş,Kat Mülkiyeti,70 TL,Hayır,Keçiören,Şenyuva,250.000 TL
52250-836,50 Gün Önce,Satılık,Daire,3 + 1,138 m2,4. Kat,25 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Evet,Polatlı,Şehitlik,195.000 TL
20665-1086,251 Gün Önce,Satılık,Daire,2 + 1,90 m2,Giriş Katı,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,Altındağ,Aydınlıkevler,199.000 TL
117522-99,41 Gün Önce,Satılık,Daire,3 + 1,130 m2,5. Kat,45 Yaşında,Merkezi,5 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Kiracı Oturuyor,,,,Çankaya,Remzi Oğuz Arık,650.000 TL
119286-89,207 Gün Önce,Satılık,Daire,3 + 1,125 m2,,20 Yaşında,Merkezi,,Uygun,Eşyalı Değil,1,,,,,,,Polatlı,İstiklal,139.000 TL
24092-2642,269 Gün Önce,Satılık,Daire,3 + 1,110 m2,,20 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,,,,,Keçiören,Çaldıran,135.000 TL
25120-3551,14 Gün Önce,Satılık,Daire,3 + 1,100 m2,Yüksek Giriş,20 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Çankaya,Murat,225.000 TL
0-36679192,71 Gün Önce,Satılık,Daire,3 + 1,160 m2,12. Kat,5 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Keçiören,Basınevleri,950.000 TL
20636-2769,40 Gün Önce,Satılık,Daire,3 + 1,140 m2,Giriş Katı,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,150 TL,Hayır,Çankaya,Büyükesat,545.000 TL
98086-186,43 Gün Önce,Satılık,Daire,2 + 1,100 m2,2. Kat,40 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,20 TL,Evet,Mamak,Balkiraz,260.000 TL
5233-4821,201 Gün Önce,Satılık,Daire,3 + 1,145 m2,9. Kat,8 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,200 TL,Hayır,Etimesgut,Bağlıca,675.000 TL
20665-1053,255 Gün Önce,Satılık,Daire,4 + 1,220 m2,7. Kat,Sıfır Bina,Merkezi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,,Çankaya,Alacaatlı,850.000 TL
6171-5872,231 Gün Önce,Satılık,Daire,2 + 1,80 m2,Kot 2,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı,1,Betonarme,Sıfır,Kiracı Oturuyor,,70 TL,,Çankaya,Aziziye,560.000 TL
98086-189,43 Gün Önce,Satılık,Daire,4 + 1,450 m2,Teras Katı,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,20 TL,Hayır,Mamak,Balkiraz,650.000 TL
2332-2225,96 Gün Önce,Satılık,Daire,2 + 1,100 m2,Yüksek Giriş,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,100 TL,Hayır,Çankaya,Bahçelievler,550.000 TL
2244-281,57 Gün Önce,Satılık,Bina,12 + 4,800 m2,,8 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,Hayır,Yenimahalle,Gazi,3.350.000 TL
119286-310,27 Gün Önce,Satılık,Daire,4 + 1,190 m2,5. Kat,4 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Evet,Polatlı,Şehitlik,415.000 TL
24092-2660,74 Gün Önce,Satılık,Daire,4 + 1,170 m2,1. Kat,20 Yaşında,Kombi,,Uygun,Eşyalı Değil,2,,,,,,,Keçiören,Şefkat,580.000 TL
0-34902521,254 Gün Önce,Satılık,Daire,4 + 1,175 m2,Ara Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,100 TL,Hayır,Çankaya,Mustafa Kemal,1.165.000 TL
0-35952385,234 Gün Önce,Satılık,Daire,2 + 1,95 m2,,16 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,,,,,Mamak,Kazım Orbay,137.000 TL
41152-1145,255 Gün Önce,Satılık,Daire,2 + 1,120 m2,Kot 3,40 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,225 TL,Evet,Çankaya,Kızılay,215.000 TL
0-36758394,53 Gün Önce,Satılık,Daire,4 + 1,225 m2,3. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Boş,Kat Mülkiyeti,,Evet,Çankaya,Boztepe,485.000 TL
4835-7494,43 Gün Önce,Satılık,Daire,2 + 1,95 m2,Kot 2,30 Yaşında,Kombi,6 Katlı,Bilinmiyor,Eşyalı Değil,1,,,,,120 TL,,Çankaya,Bayraktar,255.000 TL
0-36601242,88 Gün Önce,Satılık,Daire,2 + 1,92 m2,Yüksek Giriş,30 Yaşında,Soba,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Keçiören,Karakaya,130.000 TL
4068-2575,233 Gün Önce,Satılık,Daire,3 + 1,105 m2,Zemin,40 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,380 TL,,Çankaya,Kavaklıdere,365.000 TL
0-35433109,309 Gün Önce,Satılık,Müstakil Ev,4 + 2,308 m2,,40 Yaşında,Kombi,,Bilinmiyor,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,,Yenimahalle,Gazi,3.500.000 TL
4537-8318,218 Gün Önce,Satılık,Residence,2 + 1,128 m2,6. Kat,5 Yaşında,Merkezi (Pay Ölçer),,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat İrtifakı,500 TL,Hayır,Çankaya,Büyükesat,750.000 TL
26735-1245,83 Gün Önce,Satılık,Bina,3 + 1,125 m2,,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,Polatlı,Cumhuriyet,165.000 TL
3535-3891,72 Gün Önce,Satılık,Daire,3 + 1,140 m2,2. Kat,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Ev Sahibi Oturuyor,Kat Mülkiyeti,,,Çankaya,Birlik,450.000 TL
119286-67,225 Gün Önce,Satılık,Daire,4 + 1,210 m2,3. Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Evet,Polatlı,Zafer,360.000 TL
1612-2850,258 Gün Önce,Satılık,Daire,5 + 1,305 m2,8. Kat,1 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,4,Hayır,,,,,,Çankaya,Mutlukent,2.750.000 TL
59414-2985,39 Gün Önce,Satılık,Daire,2 + 1,90 m2,Bahçe Katı,30 Yaşında,Soba,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Evet,Yenimahalle,Ergenekon,100.000 TL
43936-12265,253 Gün Önce,Satılık,Daire,6 + 1,250 m2,3. Kat,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,,Yenimahalle,Esentepe,700.000 TL
118174-157,204 Gün Önce,Satılık,Daire,3 + 1,135 m2,3. Kat,15 Yaşında,Kombi,4 Katlı,Bilinmiyor,Eşyalı Değil,2,,,,,,,Akyurt,Güzelhisar,89.000 TL
41152-1203,244 Gün Önce,Satılık,Daire,3 + 1,105 m2,1. Kat,40 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,220 TL,Hayır,Çankaya,Emek,475.000 TL
102593-473,9 Gün Önce,Satılık,Daire,3 + 1,140 m2,Yüksek Giriş,8 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,100 TL,Hayır,Pursaklar,Fatih,280.000 TL
114754-611,23 Gün Önce,Satılık,Daire,3 + 1,105 m2,1. Kat,28 Yaşında,Kombi,3 Katlı,Eşyalı,1,Kat Mülkiyeti,,,,Hayır,,Evet (Site Adı Belirtilmemiş),Çankaya,Tınaztepe,360.000 TL
1972-6781,58 Gün Önce,Satılık,Daire,3 + 1,115 m2,2. Kat,50 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Boş,,,Hayır,Çankaya,Gaziosmanpaşa,700.000 TL
25120-3639,22 Gün Önce,Satılık,Daire,5 + 1,220 m2,En Üst Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Umut,650.000 TL
0-35859127,242 Gün Önce,Satılık,Daire,2 + 1,95 m2,Ara Kat,20 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,,,,,Yenimahalle,Esentepe,272.000 TL
3653-3940,145 Gün Önce,Satılık,Daire,3 + 1,142 m2,3. Kat,35 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Çankaya,Ayrancı,500.000 TL
0-35827756,233 Gün Önce,Satılık,Daire,3 + 1,125 m2,2. Kat,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,,Çankaya,Ertuğrulgazi,280.000 TL
115664-108,243 Gün Önce,Satılık,Daire,3 + 1,135 m2,Zemin,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,,30 TL,,Mamak,Harman,275.000 TL
40002-361,70 Gün Önce,Satılık,Villa,6 + 1,280 m2,1. Kat,13 Yaşında,Kombi,3 Katlı,Eşyalı,2,Kat Mülkiyeti,,,,Hayır,,Evet (Site Adı Belirtilmemiş),Çankaya,Dodurga,1.140.000 TL
119286-193,117 Gün Önce,Satılık,Daire,3 + 1,140 m2,En Üst Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,20 TL,Hayır,Polatlı,Cumhuriyet,150.000 TL
0-36655312,76 Gün Önce,Satılık,Daire,3 + 1,120 m2,1. Kat,1 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,Mamak,Hürel,305.000 TL
0-34574339,489 Gün Önce,Satılık,Daire,3 + 1,120 m2,Giriş Katı,15 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,,Boş,,30 TL,,Mamak,Abidinpaşa,180.000 TL
115664-100,272 Gün Önce,Satılık,Daire,3 + 1,135 m2,2. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Mamak,Bahçelerüstü,218.500 TL
0-36867573,31 Gün Önce,Satılık,Daire,3 + 1,120 m2,Ara Kat,13 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,30 TL,Hayır,Altındağ,Aydınlıkevler,495.000 TL
121228-65,32 Gün Önce,Satılık,Daire,3 + 1,120 m2,1. Kat,35 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,300 TL,,Altındağ,Hacettepe,300.000 TL
119286-136,156 Gün Önce,Satılık,Daire,2 + 1,110 m2,,20 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,,,,,Polatlı,Şehitlik,99.000 TL
48123-880,60 Gün Önce,Satılık,Daire,4 + 1,200 m2,Çatı Katı,15 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Mamak,Peyami Safa,285.000 TL
17842-1196,56 Gün Önce,Satılık,Daire,4 + 1,145 m2,Giriş Katı,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,,,,,Altındağ,Aydınlıkevler,450.000 TL
42882-727,96 Gün Önce,Satılık,Daire,5 + 1,190 m2,En Üst Kat,20 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,,Polatlı,Gazi,245.000 TL
0-36935423,17 Gün Önce,Satılık,Daire,3 + 1,125 m2,En Üst Kat,35 Yaşında,Kombi,4 Katlı,Bilinmiyor,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,20 TL,Hayır,Keçiören,Yakacık,365.000 TL
101004-5203,216 Gün Önce,Satılık,Daire,6 + 1,225 m2,,99 Yaşında,Belirtilmemiş,,Eşyalı Değil,1,İkinci El,,Belirtilmemiş,,,,,Yenimahalle,Tepealtı,520.000 TL
119286-220,79 Gün Önce,Satılık,Daire,3 + 1,120 m2,3. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Polatlı,Zafer,120.000 TL
0-36575905,93 Gün Önce,Satılık,Daire,3 + 1,120 m2,1. Kat,4 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat İrtifakı,,Hayır,Mamak,Başak,230.000 TL
0-36854392,34 Gün Önce,Satılık,Daire,2 + 1,85 m2,Kot 1,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,20 TL,Hayır,Mamak,Yeşilbayır,107.500 TL
0-36507983,109 Gün Önce,Satılık,Daire,3 + 1,120 m2,2. Kat,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Evet,Mamak,Fahri Korutürk,225.000 TL
